央视,#genre#
黑龙江卫视,https://live.ottiptv.cc/mcp/heilongjiang.m3u8?userid=423579792&sign=e98c271d17eee786c09f0bf3e89a30ec4d62f3a262348f5975e30c7a8e77e050ac11c3cb269a41843125e609a26e5fbb46294c4a9cf59657c22316c12be5fd2a0ca9d242ad1abe03efd7f6cbb4ea41cae6f297&auth_token=acb0c268be4342419aa3ba49796b45e0
黑龙江卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226965/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E7UiKL56-L86ihmTWaZ6csw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
湖北卫视,https://mgtv.ottiptv.cc/mg/947472496.m3u8?userid=423579792&sign=547dbba57752a7552f0d93f6a7597b0b7d0c1148a4b1f1dde85b92134cb9670d3e980464a06d1a732f96ebeb298bf7e7152c72d7cca589e6ba5e65eb9b57e6262f1279e92509f99e5130900d14c2b28a&auth_token=acb0c268be4342419aa3ba49796b45e0
湖北卫视,https://live.ottiptv.cc/mcp/hubei.m3u8?userid=423579792&sign=95b6b781a127c0d4c132b253bbf5588ffa50156ee8d70ebad6b47c614d786af9d053f9f81aa8b6a7572489512703c087d80bc682239b7ca0234d2177b4409a78f14a7c1d990331f838db1585&auth_token=acb0c268be4342419aa3ba49796b45e0
湖北卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226952/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EREB40lnZnCEwjRy7LZuhIQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
湖南卫视,https://live.ottiptv.cc/mcp/hunan.m3u8?userid=423579792&sign=3817622934d18d17ac379eef4e15334952b9403878dd54ec133a56d4c999f8fcdc1adb141e78b8f5db3dadf4631c34644a6360ea22990fae906fa7d88dc15c4115430edbc63418d722b290ed&auth_token=acb0c268be4342419aa3ba49796b45e0
湖南卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226509/1.m3u8?zoneoffset=480&servicetype=1&icpid=&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7EIGb_ib7rnBX9_sANRKq9sg%7EpK8OKM5JoJWWbLRyLfPcUMkwWZ90MzSI9S9PDltJsYzd0ZGcS3Tkh7syciNKJa-w60mDOdwtDyoNwCx9aRgzHNH9AUREV_qvNJtXHRPzYw0%7EExtInfo9bj61dxzlMXrsixrqcFYPg%3D%3D%3A20221022013542%2C915973%2C119.123.71.209%2C20221022013542%2C10000100000000050000000003873458%2C915973%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000007253514_0%2CEND&GuardEncType=2
吉林卫视,https://mgtv.ottiptv.cc/mg/947472500.m3u8?userid=423579792&sign=decd51cb55a51808b429007bab75c27de6e6bbf72acf4e04885b9cd13a6fd8b9e796f9b3bfa9b00d4aa403e5d5bbc4cc842df13c59a7d726d80b2a5bdaa6d5fd62c915ce19e2e4518f11e735ab4d7601&auth_token=acb0c268be4342419aa3ba49796b45e0
吉林卫视,https://live.ottiptv.cc/mcp/jiling.m3u8?userid=423579792&sign=44d4efa032b761cfc7e5cb6473d985b5b444313851f59aa5e85e36700f3e3ca78b1ea093751fb7c9d54109135f2f6fe2e0181d955bbb4ef8591d37a4cc7def5e8b29d21cf3e276c2a5bcded6fb&auth_token=acb0c268be4342419aa3ba49796b45e0
吉林卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227015/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EW5-3AVdwD5KlUpuA4mz7Cg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
江苏卫视,https://mgtv.ottiptv.cc/mg/623899368.m3u8?userid=423579792&sign=567979cbe33bcd0d516fc24d70dfec773682354071d053733d330b123dd6525017ed28b06990d759f1ba4055be5d23546c21b11872bf8fe582b87c95df496e8cd2c8b398a1f0b34fb13d7cfd1df88783&auth_token=acb0c268be4342419aa3ba49796b45e0
江苏卫视,https://live.ottiptv.cc/mcp/jiangsu.m3u8?userid=423579792&sign=9957292b1461198eea112987f5491f50403de35f3315a0db2e33f79a5ec284889e010aad1f2934a10a2bef7c7253437da4119484bffe745910782f651de2e7ddd32cc46699ac25a7aacffa849c2e&auth_token=acb0c268be4342419aa3ba49796b45e0
江苏卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226897/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E0BmO6uHF7WFoTed__Xr3NQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
江西卫视,https://mgtv.ottiptv.cc/mg/783847495.m3u8?userid=423579792&sign=3be075f4e23e8b4744ea1d51776470f5ecf451c45f3a72134593892e465767be13a92744ec793a001bc978bdf454bc58f7f4761af90f0fe3fbd8bca492351e165cc0173ba86f15e208770110d5b472b0&auth_token=acb0c268be4342419aa3ba49796b45e0
江西卫视,https://live.ottiptv.cc/mcp/jiangxi.m3u8?userid=423579792&sign=51d6a82451b2a82733633c9cfcfa3b6157d14b31e5620099e335952a999318ff3c3bfa125b8044c0ef9c7b5bf2a65cfe0c4a087fc6b2af2fddd4fae300aa8b1b4f6f2ae17831bf96c82d8e63ffe9&auth_token=acb0c268be4342419aa3ba49796b45e0
江西卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226956/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Ei6ZIpVizXlewg-YfGvH8dA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
辽宁卫视,https://mgtv.ottiptv.cc/mg/630291707.m3u8?userid=423579792&sign=e40d07c9baa1c2c2e7489652c7015f439137411eaf800bde00f303a44e8c99e6986dafaf7e32ddde9103c76eb96d62632bc21840486599d9e3ffbb92c8805b9a45a62ffed3fac688813b04b49da9f3a3&auth_token=acb0c268be4342419aa3ba49796b45e0
辽宁卫视,https://live.ottiptv.cc/mcp/liaoning.m3u8?userid=423579792&sign=bd65eebbc4faf97206d2fd83d16e944a2914bfaacfa4578a5621a9b4a29ace6deda93306f29cb81fdda3bb24d461f4e803aca2d773c584c142be4bf1f50f88e92c86f50d97937aae0a602a5365c865&auth_token=acb0c268be4342419aa3ba49796b45e0
辽宁卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226966/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E6qJH8Fd-zgCGx3P-Ce86cA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
内蒙古卫视,https://live.ottiptv.cc/mcp/neimenggu.m3u8?userid=423579792&sign=57b7e38da1627cbb48fa3db13053182a6839efd14e72985b6dd6bbdc5377aa781181d42377f5ed8962a9a72deec490d7568e71c54a6914a9ebb6b74d7f0ad95dd84610c5674199ffe8c49dd885cd5836&auth_token=acb0c268be4342419aa3ba49796b45e0
内蒙古卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227018/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ErN_hoRDwApMKnJqiNHvn9w%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
宁夏卫视,https://live.ottiptv.cc/mcp/ningxia.m3u8?userid=423579792&sign=9330d34460be7a9a767fa5d75c4ec7088798d9c3ab1ffc811401fcf7ee8eaa677c2d849eec6099df04ecd706ee41bdc6869d4827e9142f96ebabd2b9acd0292c0de75cf7166dde99b0ae5bc89cb0&auth_token=acb0c268be4342419aa3ba49796b45e0
宁夏卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227003/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ESco1zinvdUYzleEkXYhIvA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
青海卫视,https://mgtv.ottiptv.cc/mg/947472506.m3u8?userid=423579792&sign=eb533ac4486e3952c7e11b3472743c0bfe041e7076eb5005a35d15f91825402b3888b388799785c970a32672721b8c96e64738303db33a81f4f0958fdbef5314d08d936ae96c26932bff9ce66409461d&auth_token=acb0c268be4342419aa3ba49796b45e0
青海卫视,https://live.ottiptv.cc/mcp/qinghai.m3u8?userid=423579792&sign=eb00d4d15539be08633a94b00e75be1c741ad9332819c490782011f49ae8b2aedfc3d2b1a9bc371430d848e36a0bd59ffd77fa0304d720edd06a1f1ff0c7f7651417fb4fa9db346f1588e094d440&auth_token=acb0c268be4342419aa3ba49796b45e0
青海卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227017/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EacviHy_ucMT27Ymf2iLtZA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
山东卫视,https://live.ottiptv.cc/mcp/shandong.m3u8?userid=423579792&sign=3fee1410d671d858735b06763546abe2a57ca4842ef39f022bbf606824160190367c9b401464772a88ce0f71f63ea976182b6a1cb8950d1f8952f9504066a308933d0eec980ff7914fd0676db69928&auth_token=acb0c268be4342419aa3ba49796b45e0
山东卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226957/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EjW26v5VaHGy1jQuIA-4EbA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
山西卫视,https://live.ottiptv.cc/mcp/shanxi.m3u8?userid=423579792&sign=be58f909360a62d1261bdf583d0d47412684ca12a64d0d5e7c03efb148bc96e48044707c23a37385a313b2af5713094864b7a1a9afb8cea220e196d7296e945c6782af96dfb8e3c228d51a857d&auth_token=acb0c268be4342419aa3ba49796b45e0
山西卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227016/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ESb5Qr3NTpE2ZugIroKoyTw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
陕西卫视,https://mgtv.ottiptv.cc/mg/738910838.m3u8?userid=423579792&sign=a273308424a26a3815a180d82c47a745e6aa58a667c16d85fa71848d46b0c6e7f624f2ecb8175e70e2362e5bbb6b22792ee29597cb0ce6852dc64eca2b7df01d30df257d4a0ae24d66de6fae1c4452b5&auth_token=acb0c268be4342419aa3ba49796b45e0
陕西卫视,https://live.ottiptv.cc/mcp/shanxiws.m3u8?userid=423579792&sign=9d2b9b8c4be8dbe262b79f70a53df21fa8e0a27f946401f660464a47426420667c49c2605cdcc3081752be8eb1cb2c6fc72ff48d1e0189969a5af7fe4e09a890d6289ddf84c04810bce22fce208be3&auth_token=acb0c268be4342419aa3ba49796b45e0
陕西卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226999/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EsGLKaSqf0wDZMbAjeQtfyw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
深圳卫视,https://live.ottiptv.cc/mcp/shenzheng.m3u8?userid=423579792&sign=c8332b0e3b9cf28a68e9c9b1b36d5d1b831f5bdf0ea726897dac58a05b0cb9888e552aa1a3d10d0a8f4faf94ae6255806fa81b90d5904affaa59cb066072fbaed54d719f56b7e385b1851370c7a1a603&auth_token=acb0c268be4342419aa3ba49796b45e0
深圳卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226959/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EGrVNEZREjuNVKiTJo2mtwg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
四川卫视,https://live.ottiptv.cc/mcp/sichuan.m3u8?userid=423579792&sign=889a473710c4048dc91f165424a3502e881c477d436f63d0b7333b29dd6c4a6fb792122b83e7a0494d6cf636ab5965348f2f30236a618dc804ddf55d66075bdcf66cbc470218ca3fc48ee10c17e8&auth_token=acb0c268be4342419aa3ba49796b45e0
四川卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226995/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EBQiz3wrGrpG0CUSRIJ-7Jg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
天津卫视,https://live.ottiptv.cc/mcp/tianjing.m3u8?userid=423579792&sign=806f279be0dd3520900df80f2d10401b5e3f59ee9bac47686a8df913e682e3bb45a345827aca6538b0424794a3122e78696e41d02da3108827cdc175e48885e76f6c5d12e82d7d01df007f857c837d&auth_token=acb0c268be4342419aa3ba49796b45e0
天津卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226954/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Eaf3wyULP1h575eM_4ByMDg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
西藏卫视,https://live.ottiptv.cc/mcp/xizang.m3u8?userid=423579792&sign=2b0410d26c065a554a7395aaf3682815b000d60aa5e45962131ad454676d46d1c8a8bca366f514810b3665e26317b10795334d73edcc50dda9e761b31d84f7b5dc2749b8230485e29e27dcbd97&auth_token=acb0c268be4342419aa3ba49796b45e0
西藏卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227033/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EdeTB7OZ9G_VNJk5C3t96fQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
新疆卫视,https://live.ottiptv.cc/mcp/xinjiang.m3u8?userid=423579792&sign=20f4fe577e46a782b801606a3535ed886c77c8f18b925898b327a072cc10e863743e78388cecdd3fcbebc70c391425166e317f539f7a434ffd98dd10081f4a29b934059aa8afb683ed521ebd27a6e3&auth_token=acb0c268be4342419aa3ba49796b45e0
新疆卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227011/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ExAUu61iVvo_xYbANWJhgXw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
云南卫视,https://live.ottiptv.cc/mcp/yunnan.m3u8?userid=423579792&sign=93d8a2a23730c200f830b38db4ddc4e085da0b5acecba8cd9a9b860dace1865578b7f972b3aba29fd25c0bfb661a9b4c963f7ec62befdc6a517ebe395dbce43b3c8ec0eead56756b12c2384f9f&auth_token=acb0c268be4342419aa3ba49796b45e0
云南卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227028/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EGfQPqRNVeBjTMsZ48qu0SA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
浙江卫视,https://live.ottiptv.cc/mcp/zhejiang.m3u8?userid=423579792&sign=11199e69e2bdde46d82e0e65b6a6639c21e8be91612867ae8ef617c4578c78acf84c8e54f8734cdedb07290420e249facbba20faf412f2910d97571c69c6b8b09c0119ce50d385efe13ca8811a4024&auth_token=acb0c268be4342419aa3ba49796b45e0
浙江卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226899/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ETYfTgTra_pUx2cPrgZ_BDw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND

其它,#genre#
4K60PSDR-H264-AAC测试,https://cdn.jsdelivr.net/gh/feiyang666999/testvideo/sdr4kvideo/playlist.m3u8
4K60PHLG-HEVC-EAC3测试,https://cdn.jsdelivr.net/gh/feiyang666999/testvideo/hlg4kvideo/playlist.m3u8
重温经典,https://other.ottiptv.cc/cwjd.m3u8
五星体育,https://other.ottiptv.cc/wxty.m3u8
CETV1,https://live.ottiptv.cc/mcp/cetv1.m3u8?userid=423579792&sign=f539a047d3bc5cc6f65eaa74d1a8b66f34aa36dc85ec7480cfa93fb712e2f812bcf64bc1c224d5e93b0270d3f868d8955bb22301c78b6e32f5a2dc33c8ccd7e21f9b7b15c62dd1c6f79b373a&auth_token=acb0c268be4342419aa3ba49796b45e0
CGTN纪录,https://mgtv.ottiptv.cc/mg/609006487.m3u8?userid=423579792&sign=c1739dcabc9f542333222cd7a604103793be0c9f65c63849fbbf3b3d8517675a2c2b77e2dbb68d2bd41548fab1c1052b115e12ff7ccbf3dd8869c8a56520defb1665da7d1920dd75ad047f11f238a029&auth_token=acb0c268be4342419aa3ba49796b45e0
老故事,https://mgtv.ottiptv.cc/mg/884121956.m3u8?userid=423579792&sign=0f3dadcf37c6f0e9ece1f8132b1e4950efbdd403d3a9e6f89282b0c160ab000e8cad5170a5a1831eab1ffaf2d64446683f958a22e5153b3a64777e92733b9ca0acc654ca33135c5254ae84e3a57bf256&auth_token=acb0c268be4342419aa3ba49796b45e0
中学生,https://mgtv.ottiptv.cc/mg/708869532.m3u8?userid=423579792&sign=0bc481602f8c4cea7123e06541a59ccdf25f08f527d17b79d614632ed387b7c5769b51be8c7dc60bac9bbf8daf9853367aaa9c13a9df63140a88fff0a717d073ef32fbba9effd742b275f5fdab3bda70&auth_token=acb0c268be4342419aa3ba49796b45e0
cctv5p,https://live.ottiptv.cc/mcp/cctv5p.m3u8?userid=423579792&sign=800be14d61303745d6fcdb14babf4182ed59340bb4f518f9a9116e67a6ea0ca48528a7e9aeb056d825c5dbea66ac8c4be88161092421f747047f165112aaa3a77ab26eae63ea4ab065e7dd7004&auth_token=acb0c268be4342419aa3ba49796b45e0
cctv4k,https://live.ottiptv.cc/mcp/cctv4k.m3u8?userid=423579792&sign=04fd20ff943a3cf0517449413e850521a3f1341eab50dfc69667280ec9464db7d072daa025d9f46e0ec2dfe33bd825ccea1ede44ba010b08667a99ce18409dc8699a53192fb361db35e7e96992&auth_token=acb0c268be4342419aa3ba49796b45e0
cctv4k,https://live.ottiptv.cc/mxw/cctv4k-2.m3u8?userid=423579792&sign=28e4a972820cbc2d4152d0cb51669061d777b35249b0ad88af65607216b38857757656164fcb20706dfbf37c029b5ab1e868bff4caaa73583b5f404206949f60d96e4c2a6d3a141ea2085e887d976c&auth_token=acb0c268be4342419aa3ba49796b45e0
cctv8k,https://live.ottiptv.cc/mcp/cctv8k.m3u8?userid=423579792&sign=6af5455b92b7efc22d7fc507d7283320962dbb15871ec072c21d6cb4f84a2fbdde5c6155f94990046f963c6237f42f421a892bbc3a26db97b509e63319949567c40dc7fa0e80cdd5b07dc1d70b&auth_token=acb0c268be4342419aa3ba49796b45e0
第一剧场,https://live.ottiptv.cc/mcp/dyjc.m3u8?userid=423579792&sign=956bab22eee953c337e9d778a28a784d180d09b6602ddc0f4d99f647d6020868a8f2aaaf5272d8c07c623d1faad8dadc8022d36bd23138c423e704cc86816ec2257e7ba25398ae96813863&auth_token=acb0c268be4342419aa3ba49796b45e0
风云剧场,https://live.ottiptv.cc/mcp/fyjc.m3u8?userid=423579792&sign=7d77c773a76f182670a0c20c02b662901f516576bac766928fdab5545d0e14bd9c8aa1b8742714d303f9e42b6fa1af5932362dfa8e295fe0ece62cecd0e7ac5cf7d26d3422d24633a104a4&auth_token=acb0c268be4342419aa3ba49796b45e0
怀旧剧场,https://live.ottiptv.cc/mcp/hjjc.m3u8?userid=423579792&sign=5f6405d39cc8b2c1752cc0da5c10ea1d761612760256fadf5a770e6d4475713193e4dfd208fbf47d0a919413988ab5f4b64247b7ac0e274cbfc7c004d00f78857ff60ac84ba44323b27583&auth_token=acb0c268be4342419aa3ba49796b45e0
CGTNALBY,https://live.ottiptv.cc/mcp/cgtnar.m3u8?userid=423579792&sign=ba106ff984ce2140a1f3c8a30f77ddbb566ca07f520d7a29abaea4040c962a7c5e5f96603620e583ca180d0812cd72a462f0c6075a4d4007d0b3aa1a5d2339b7a512248102e1b31e8416534e00&auth_token=acb0c268be4342419aa3ba49796b45e0
cgtndocumentary,https://live.ottiptv.cc/mcp/cgtndoc.m3u8?userid=423579792&sign=b540ff54b7b5b73d976ddf73aaecb09ba57d9f81c4f436363a7b71cbc3dcbfab9a9c0cf9ddabaa5d3633d90f640d907eeb2e39e375f3fc64b717c7dcf71ffafaa340492ab22bb78f878ffbb23728&auth_token=acb0c268be4342419aa3ba49796b45e0
CGTNEN,https://live.ottiptv.cc/mcp/cgtn.m3u8?userid=423579792&sign=d3b68276dbfd3cf1d6e7944d3461fb77aff6810f628dd0438668014b85c9c3f16dfe0a1309f2d1bb5c53ebd54655b9e402aef66ce547d81c8cabc986aa55af40a2c09736fed585697cad39&auth_token=acb0c268be4342419aa3ba49796b45e0
cgtnfrench,https://live.ottiptv.cc/mcp/cgtnfr.m3u8?userid=423579792&sign=ea518a658db8d777fa8245a67b09305d975483631191d1869eb69a1762e0417af98af0ed388dc1af5820a2297aec01e3754307ce5a42b6d4b9467160f18bd8d9c0496386fa7a03cd4368bf0e56&auth_token=acb0c268be4342419aa3ba49796b45e0
cgtnru,https://live.ottiptv.cc/mcp/cgtnru.m3u8?userid=423579792&sign=cfbddcee3e93199773092006ed9a1432225b4d3bd2637770c6d19517f186ce7056d9ba692178b2deeb8adc0874d61fab649ece903906c5d5ad9d52683812c81ff63202bbe507447cefce31cce5&auth_token=acb0c268be4342419aa3ba49796b45e0
cgtnsp,https://live.ottiptv.cc/mcp/cgtnsp.m3u8?userid=423579792&sign=042d3e3d206788659fb080b2a3ea7a3c504bdc1c01e752f90d6b325af460d45d41191c79199b2a20370ea9ad19ae7ecbc6dd3ee475dc7f30028034eeb1aae103a10e9fdf2d99650b3106c7c4e4&auth_token=acb0c268be4342419aa3ba49796b45e0
大湾区卫视,https://mgtv.ottiptv.cc/mg/608917627.m3u8?userid=423579792&sign=08f0743c87bdab510dd08dc095253959ab3676bfe1daef8533eb4a2c9dfd9c7a5e706afb7bb558664093b429dc9b7423943b0c3f720b1fe33b2563318c079ec45ed760472ecb3143968ac00943cb35fb&auth_token=acb0c268be4342419aa3ba49796b45e0
海峡卫视,https://mgtv.ottiptv.cc/mg/849119120.m3u8?userid=423579792&sign=736cccc48cd867146fc4f1daa0fd810162363416434b44e156412aee91264c43313bcf65352dd7eb4144152a3ade9a1cdb4c82dc8861955b3c0d419dfa25c8f0e0bf825a15715626a974ef399d5fa323&auth_token=acb0c268be4342419aa3ba49796b45e0
中国农林卫视,https://mgtv.ottiptv.cc/mg/956904896.m3u8?userid=423579792&sign=989e8fe8095e2f94f83360cd68cdee5ff0c51c92880cfbe6a015f2f48643a78c3d9532270e8ba7d5de757c422dbaecb04d6fb4e409f9b496433528266ff6ff4956c935a2d567a27847335465c720260f&auth_token=acb0c268be4342419aa3ba49796b45e0
兵团卫视,https://mgtv.ottiptv.cc/mg/956923145.m3u8?userid=423579792&sign=03ae2011dd42be6671060ddd69865cd04b2479abfb90863797606ce53116daa814e8d78c8e339ce908a821b2f360bd69594b1fbffd5208c1c45905866644b40d096654d1968f211d8472f096a51af415&auth_token=acb0c268be4342419aa3ba49796b45e0
兵团卫视,https://live.ottiptv.cc/mcp/bintuan.m3u8?userid=423579792&sign=ff816522f87e943459b121c63e67f0046c1b2cbbfa93341c2a85b6eb238f63c607346ee7c8fe7692cedd5573d32206d27d23bee36d30fe0b14f9311a1eed39d548a780cd5bdce7b66256f2bb1414&auth_token=acb0c268be4342419aa3ba49796b45e0
上海新闻综合,https://mgtv.ottiptv.cc/mg/651632657.m3u8?userid=423579792&sign=40f57afc4685bdfad3ceb9cbb5babfbaa4888975e087c5ff8449e1cf3012d10767d110a7792284cade17b5f45495aaabded76bdded41bf284f1afecad8d159d3edc19f93dcaad56b9078ccd35e655b85&auth_token=acb0c268be4342419aa3ba49796b45e0
上视东方影视,https://mgtv.ottiptv.cc/mg/617290047.m3u8?userid=423579792&sign=2271c1b8dcae3dbbc83c048eb77c1b93c274dd071c5a8de7fc3c59e408afde556d6c805b0b1ab807eab2728682766d9963a3446e0b7da4953ccb6376b8f13b4c58feb2cd84e16c89e9093bc0e2837fea&auth_token=acb0c268be4342419aa3ba49796b45e0
南京新闻综合频道,https://mgtv.ottiptv.cc/mg/838109047.m3u8?userid=423579792&sign=447326ab2dcaf5778cbe37d7cacf93846219d12798d179c10ac9bb2a5a82c947122ded5320deb4d1a117bf97f66f21ab11c2263425bb2b22395dcc08da06cad9070fe7081bb018544c54f4df5f277916&auth_token=acb0c268be4342419aa3ba49796b45e0
